player_id,player_age,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,slg_percent,on_base_percent,isolated_power,babip,p_earned_run,p_run,p_save,p_blown_save,p_win,p_loss,p_balk,p_era,p_total_stolen_base,p_lob,p_quality_start,p_called_strike,p_gnd_into_dp,p_hit_by_pitch,p_hit_fly,p_hit_ground,p_hit_line_drive,p_hold,p_out_fly,p_out_ground,p_out_line_drive,p_swinging_strike,xba,xslg,woba,xwoba,xbadiff,xslgdiff,wobadiff,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,n_fastball_formatted,fastball_avg_speed,fastball_avg_break_x,fastball_avg_break_z,ip,whip
425794,40.5,643.5,171.5,115.5,35.5,2.5,18.0,99.0,47.5,14.600000000000001,7.6,0.4775,0.35750000000000004,0.1745,0.3305,81.0,84.5,0.0,0.0,8.0,11.5,0.0,5.555,6.0,125.5,10.0,506.0,17.0,4.0,31.5,51.5,87.5,0.0,96.5,159.0,42.0,137.0,0.2975,0.49,0.36,0.364,0.0055000000000000005,-0.012499999999999999,-0.004000000000000001,39.0,8.8,37.7,77.4193193245,93.796315202,15.0,42.4,58.55,42.400000000000006,26.799999999999997,26.7,4.05,63.1,86.05,-4.15,-26.6,146.1,1.5938004888354944
425844,38.5,589.0,157.5,109.5,27.5,1.0,19.5,85.0,25.0,14.45,4.25,0.442,0.316,0.158,0.303,68.0,73.5,0.0,0.0,3.0,12.0,0.5,4.37,4.0,98.0,5.5,395.5,14.0,3.5,28.0,49.0,79.5,0.0,84.5,153.5,46.0,153.5,0.287,0.4595,0.3265,0.3395,-0.003,-0.0175,-0.013,33.5,7.25,39.2,78.8274294005,93.960533333,17.35,46.5,65.6,42.6,24.5,26.7,6.199999999999999,52.55,88.65,-2.6999999999999997,-22.15,139.55,1.3084082865464333
434378,40.0,577.0,117.66666666666667,81.33333333333333,19.666666666666668,1.6666666666666667,15.0,134.33333333333334,33.666666666666664,22.666666666666668,5.966666666666666,0.363,0.2803333333333333,0.13433333333333333,0.26933333333333337,49.0,54.0,0.0,0.0,12.0,6.0,0.3333333333333333,3.483333333333334,9.666666666666666,100.0,13.666666666666666,356.0,7.0,5.666666666666667,21.333333333333332,41.333333333333336,54.333333333333336,0.0,92.33333333333333,101.0,39.666666666666664,225.0,0.223,0.37033333333333335,0.28099999999999997,0.2836666666666667,0.005666666666666667,-0.007333333333333333,-0.002666666666666669,34.03333333333333,7.133333333333333,36.199999999999996,78.59359535166668,93.650010142,22.666666666666668,50.666666666666664,59.23333333333333,34.5,29.5,24.066666666666666,11.966666666666667,49.699999999999996,94.26666666666667,-8.700000000000001,-11.966666666666667,142.4,1.1170068697924853
434671,38.0,292.0,55.0,32.0,9.0,1.0,13.0,48.0,33.0,16.4,11.3,0.415,0.316,0.198,0.218,33.0,34.0,0.0,0.0,4.0,6.0,0.0,4.28,9.0,54.0,2.0,181.0,9.0,4.0,13.0,19.0,23.0,0.0,50.0,62.0,21.0,97.0,0.249,0.411,0.32,0.332,-0.032,0.004,-0.012,31.9,7.7,37.2,77.622339608,93.859137143,19.5,45.0,57.4,39.1,30.9,21.3,8.7,63.1,88.5,-4.6,-21.1,69.1,1.2735166425470335
445276,35.0,222.0,41.0,26.333333333333332,8.0,1.0,5.666666666666667,66.33333333333333,19.666666666666668,29.599999999999998,8.9,0.34299999999999997,0.2833333333333334,0.13466666666666666,0.2773333333333334,20.666666666666668,22.0,32.333333333333336,5.0,4.0,3.3333333333333335,1.6666666666666667,3.4333333333333336,11.0,41.333333333333336,0.0,147.0,0.6666666666666666,1.6666666666666667,12.666666666666666,8.666666666666666,19.333333333333332,0.0,36.333333333333336,29.0,8.666666666666666,100.0,0.19333333333333336,0.3283333333333333,0.27366666666666667,0.26466666666666666,0.015,0.014666666666666666,0.009,32.0,8.4,35.13333333333333,79.58803209633334,93.49457056166666,27.833333333333332,50.699999999999996,67.53333333333333,27.666666666666668,37.666666666666664,21.266666666666666,13.399999999999999,89.10000000000001,93.10000000000001,3.4666666666666663,-13.966666666666667,54.13333333333333,1.1355261537626689
445926,39.0,233.33333333333334,52.333333333333336,34.333333333333336,9.333333333333334,2.0,6.666666666666667,56.0,17.0,24.400000000000002,7.433333333333334,0.385,0.3016666666666667,0.14633333333333334,0.29633333333333334,19.0,23.666666666666668,0.3333333333333333,2.6666666666666665,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.8166666666666664,4.666666666666667,58.0,0.0,201.33333333333334,5.333333333333333,1.6666666666666667,11.0,12.666666666666666,28.333333333333332,8.333333333333334,26.0,56.333333333333336,14.0,79.66666666666667,0.25266666666666665,0.38866666666666666,0.301,0.31033333333333335,-0.013999999999999999,-0.0036666666666666666,-0.009333333333333332,36.5,5.8999999999999995,38.300000000000004,77.22042436366667,93.79403055666667,23.333333333333332,43.133333333333326,64.53333333333333,45.06666666666666,21.7,27.2,6.033333333333334,81.36666666666667,89.56666666666666,-6.6000000000000005,-23.2,55.46666666666667,1.2266746921041094
446321,36.0,122.0,31.0,19.0,7.0,0.0,5.0,28.0,10.0,23.0,8.2,0.491,0.361,0.204,0.342,13.0,13.0,1.0,0.0,0.0,2.0,0.0,4.44,0.0,28.0,0.0,84.0,1.0,3.0,4.0,9.0,18.0,1.0,14.0,23.0,6.0,43.0,0.28,0.451,0.364,0.354,0.007,0.04,0.01,40.7,8.6,40.7,79.61495,94.157921235,23.0,48.0,60.0,39.5,22.2,30.9,7.4,93.8,89.3,5.4,-25.0,26.1,1.5708812260536398
446372,36.5,473.0,123.5,78.5,24.0,2.5,18.5,90.5,21.0,18.25,5.6,0.514,0.33499999999999996,0.22849999999999998,0.3095,61.0,64.5,0.5,0.0,6.5,8.0,0.0,5.6899999999999995,4.0,79.0,8.0,304.5,6.0,7.0,29.5,33.0,60.0,0.0,70.5,91.5,28.5,179.5,0.2665,0.47950000000000004,0.3615,0.3425,0.019,0.034499999999999996,0.019,37.9,9.5,37.6,76.58164672550001,93.846884687,22.4,50.05,67.25,33.65,30.6,25.049999999999997,10.65,59.25,87.35,-6.0,-27.200000000000003,109.5,1.4248891352549888
448179,42.5,593.0,145.0,85.5,35.5,5.0,19.0,119.0,47.5,20.1,7.9,0.4595,0.3335,0.19,0.314,73.5,82.5,0.0,0.5,8.0,10.5,1.5,4.84,16.0,104.0,6.5,447.5,11.5,5.5,35.0,41.5,67.5,0.0,73.5,125.5,38.0,184.5,0.26,0.4455,0.34199999999999997,0.3365,0.0095,0.014,0.0055,34.45,9.149999999999999,36.95,78.1367855285,93.9009391495,20.65,46.4,61.5,39.85,26.35,25.1,8.7,50.75,87.1,4.95,-21.35,135.1,1.4158753428518325
450203,39.0,715.0,151.0,96.66666666666667,30.333333333333332,2.3333333333333335,21.666666666666668,185.0,70.33333333333333,25.866666666666664,9.866666666666667,0.403,0.333,0.16033333333333333,0.3076666666666667,75.33333333333333,80.0,0.0,0.0,10.333333333333334,9.333333333333334,1.0,4.056666666666667,12.666666666666666,135.0,11.0,503.3333333333333,19.0,16.0,33.0,44.0,74.0,0.0,76.33333333333333,149.66666666666666,40.0,322.6666666666667,0.23933333333333331,0.39666666666666667,0.32433333333333336,0.32266666666666666,0.0033333333333333335,0.006333333333333333,0.0016666666666666668,35.93333333333333,8.866666666666667,39.86666666666667,77.71644300666667,94.25322318766666,29.2,45.03333333333333,59.333333333333336,43.666666666666664,25.53333333333333,25.933333333333334,4.8999999999999995,48.86666666666667,93.5,-11.200000000000001,-22.166666666666668,166.73333333333332,1.3291994582966933
