player_id,player_age,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,slg_percent,on_base_percent,isolated_power,babip,p_earned_run,p_run,p_save,p_blown_save,p_win,p_loss,p_balk,p_era,p_total_stolen_base,p_lob,p_quality_start,p_called_strike,p_gnd_into_dp,p_hit_by_pitch,p_hit_fly,p_hit_ground,p_hit_line_drive,p_hold,p_out_fly,p_out_ground,p_out_line_drive,p_swinging_strike,xba,xslg,woba,xwoba,xbadiff,xslgdiff,wobadiff,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,n_fastball_formatted,fastball_avg_speed,fastball_avg_break_x,fastball_avg_break_z,ip,whip
425794,40.0,705.0,170.33333333333334,114.0,35.0,2.3333333333333335,19.0,124.0,48.333333333333336,16.733333333333334,7.066666666666666,0.43566666666666665,0.33,0.16033333333333333,0.306,77.33333333333333,80.33333333333333,0.0,0.0,11.0,10.0,0.3333333333333333,4.72,5.0,129.33333333333334,14.0,558.6666666666666,16.333333333333332,5.666666666666667,30.0,50.333333333333336,89.0,0.0,97.66666666666667,186.66666666666666,47.666666666666664,168.0,0.2816666666666667,0.456,0.331,0.3433333333333333,-0.006333333333333332,-0.02033333333333333,-0.012333333333333335,37.43333333333333,7.933333333333334,37.0,77.49832290566667,93.67311469033332,16.73333333333333,42.86666666666667,60.5,44.5,25.03333333333333,26.266666666666666,4.166666666666667,61.9,86.53333333333335,-4.1000000000000005,-26.100000000000005,166.1,1.4151133131133606
425844,38.0,625.0,159.66666666666666,108.0,28.0,0.6666666666666666,23.0,96.66666666666667,28.666666666666668,15.366666666666665,4.566666666666666,0.43933333333333335,0.3076666666666667,0.166,0.29,71.66666666666667,76.33333333333333,0.0,0.0,5.666666666666667,10.0,0.3333333333333333,4.3,5.0,100.33333333333333,8.666666666666666,414.3333333333333,15.333333333333334,3.0,30.333333333333332,49.0,79.66666666666667,0.3333333333333333,87.0,168.0,48.0,176.33333333333334,0.27999999999999997,0.44966666666666666,0.32066666666666666,0.33266666666666667,-0.006666666666666667,-0.010333333333333333,-0.011999999999999999,34.1,7.0,37.93333333333333,78.42368533066667,93.852230549,18.833333333333332,46.333333333333336,65.73333333333333,43.6,24.3,26.133333333333336,5.933333333333334,50.29999999999999,88.76666666666667,-2.6999999999999997,-21.0,150.03333333333333,1.26213573878924
429722,38.0,277.0,65.0,38.0,16.0,2.0,9.0,52.0,22.0,18.8,7.9,0.446,0.321,0.187,0.292,34.0,35.0,0.0,0.0,2.0,2.0,2.0,4.68,2.0,60.0,0.0,162.0,6.0,2.0,16.0,21.0,26.0,1.0,44.0,53.0,29.0,101.0,0.277,0.532,0.328,0.368,-0.018,-0.086,-0.04,38.8,10.9,43.8,79.637052424,94.887154596,24.7,48.0,59.8,36.8,30.8,27.4,5.0,45.1,93.4,-4.5,-17.2,65.1,1.3364055299539173
433589,36.0,313.0,69.0,47.0,8.0,2.0,12.0,37.0,12.0,11.8,3.8,0.395,0.264,0.162,0.229,34.0,35.0,2.0,6.0,8.0,3.0,0.0,3.92,4.0,74.0,0.0,155.0,3.0,1.0,17.0,19.0,33.0,22.0,51.0,80.0,27.0,109.0,0.265,0.455,0.28,0.32,-0.032,-0.06,-0.04,33.1,8.4,30.0,75.396567385,92.866301004,21.0,51.8,62.5,37.6,26.2,23.2,12.9,68.7,86.5,-3.7,-18.8,78.0,1.0384615384615385
434378,39.5,667.5,127.5,88.5,22.5,1.5,15.0,164.5,37.0,24.65,5.550000000000001,0.3195,0.255,0.11349999999999999,0.2525,46.0,53.0,0.0,0.0,15.5,6.0,0.0,2.4850000000000003,10.5,114.0,17.5,402.0,9.0,5.5,24.0,45.5,57.5,0.0,103.0,126.5,44.0,266.5,0.2175,0.361,0.253,0.275,-0.0115,-0.041499999999999995,-0.022,31.5,7.25,38.05,78.5631001805,93.800050579,23.35,51.650000000000006,59.7,37.400000000000006,28.35,22.25,12.05,50.2,94.65,-8.75,-11.8,168.55,0.9818366087952763
434671,38.0,292.0,55.0,32.0,9.0,1.0,13.0,48.0,33.0,16.4,11.3,0.415,0.316,0.198,0.218,33.0,34.0,0.0,0.0,4.0,6.0,0.0,4.28,9.0,54.0,2.0,181.0,9.0,4.0,13.0,19.0,23.0,0.0,50.0,62.0,21.0,97.0,0.249,0.411,0.32,0.332,-0.032,0.004,-0.012,31.9,7.7,37.2,77.622339608,93.859137143,19.5,45.0,57.4,39.1,30.9,21.3,8.7,63.1,88.5,-4.6,-21.1,69.1,1.2735166425470335
445213,36.0,141.0,45.0,29.0,8.0,1.0,7.0,22.0,8.0,15.6,5.7,0.58,0.383,0.236,0.369,21.0,23.0,0.0,2.0,2.0,1.0,0.0,6.37,2.0,33.0,0.0,94.0,5.0,1.0,8.0,17.0,20.0,2.0,8.0,47.0,6.0,34.0,0.315,0.519,0.402,0.376,0.029,0.061,0.026,33.6,7.3,48.2,80.348147455,96.123431651,15.8,45.9,59.7,58.2,14.5,24.5,2.7,75.1,92.0,-16.0,-21.6,29.2,1.815068493150685
445276,34.0,242.0,40.333333333333336,26.333333333333332,7.333333333333333,1.0,5.666666666666667,74.33333333333333,25.0,30.433333333333334,10.133333333333333,0.3193333333333333,0.2823333333333333,0.12533333333333332,0.26266666666666666,19.666666666666668,22.333333333333332,36.0,5.333333333333333,4.0,4.0,1.6666666666666667,3.0766666666666667,11.0,49.0,0.0,158.33333333333334,1.6666666666666667,2.0,11.333333333333334,8.666666666666666,20.0,0.0,37.333333333333336,34.333333333333336,7.333333333333333,121.0,0.18366666666666667,0.301,0.26566666666666666,0.258,0.010333333333333335,0.018333333333333333,0.007666666666666666,29.933333333333334,6.233333333333333,31.5,76.51373831333332,92.81770070666666,29.933333333333334,50.93333333333334,65.76666666666667,29.933333333333334,35.6,20.2,14.299999999999999,86.53333333333335,93.3,2.766666666666667,-13.733333333333334,59.06666666666666,1.1266486736835202
445926,38.0,189.66666666666666,40.0,26.666666666666668,8.0,2.0,3.3333333333333335,49.666666666666664,14.333333333333334,26.5,7.800000000000001,0.33166666666666667,0.2856666666666667,0.112,0.2916666666666667,14.333333333333334,17.666666666666668,0.3333333333333333,2.6666666666666665,2.6666666666666665,1.6666666666666667,0.3333333333333333,2.486666666666667,2.6666666666666665,49.0,0.0,163.66666666666666,4.0,1.3333333333333333,6.666666666666667,10.666666666666666,22.666666666666668,8.666666666666666,21.666666666666668,43.333333333333336,10.666666666666666,71.0,0.2363333333333333,0.367,0.27266666666666667,0.2946666666666667,-0.016666666666666666,-0.035333333333333335,-0.022000000000000002,33.666666666666664,5.733333333333333,40.46666666666667,79.28334397433333,94.09324712533333,23.566666666666666,43.666666666666664,65.86666666666666,44.93333333333334,22.233333333333334,27.46666666666667,5.366666666666667,82.5,89.7,-7.033333333333334,-23.2,45.5,1.1507131597623812
446321,35.5,175.5,37.5,20.0,9.0,1.0,7.5,45.0,15.0,25.05,8.45,0.47,0.3375,0.2155,0.30300000000000005,20.0,20.5,0.5,0.0,1.5,1.5,0.0,4.54,2.5,34.0,0.0,125.5,1.5,5.5,8.5,10.0,18.5,1.0,21.0,33.5,6.5,62.0,0.2495,0.42100000000000004,0.345,0.33499999999999996,0.005,0.049,0.01,35.45,10.399999999999999,39.05,78.16770717399999,94.0668148565,23.5,46.5,56.85,39.55,26.95,24.799999999999997,8.75,90.94999999999999,89.1,6.300000000000001,-24.75,39.1,1.3996440679212536
